"","FIPS","State","Life.Expectancy","Residential.Segregation.Index","Percent.Limited.Access.Healthy.Foods","Percent.Uninsured.Adults","School.Funding.Adequacy","Median.Household.Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"2614",48169,"Texas",75.68824236,71.452434238,5.2620285359,27.006751688,-1526.0121,50255,"0",803,"South","West South Central"
"2615",48171,"Texas",79.802827336,NA,3.133166301,25.889641262,-625.93845,77013,"0",2788,"South","West South Central"
"2616",48173,"Texas",NA,NA,36.445793634,26.308139535,10670.52,96533,"1",1224,"South","West South Central"
"2617",48175,"Texas",78.954313144,32.529680117,9.8613689216,22.926584816,-1591.304,62841,"0",1270,"South","West South Central"
"2618",48177,"Texas",75.138759598,44.097846903,17.477961238,31.650663009,-10091.21267,57523,"0",1355,"South","West South Central"
"2619",48179,"Texas",72.761206039,66.589153441,8.4917982756,30.799660921,-9494.580333,50648,"0",1100,"South","West South Central"
"2620",48181,"Texas",74.771561421,38.903679114,5.8968463393,22.727728355,-734.1777335,66141,"0",1907,"South","West South Central"
"2621",48183,"Texas",72.847899846,36.183703188,9.9583359384,26.470377739,-5284.684,60932,"0",1914,"South","West South Central"
"2622",48185,"Texas",74.932500861,47.584818486,12.201203833,26.043750403,-4670.054,61188,"0",1436,"South","West South Central"
"2623",48187,"Texas",78.411508609,42.291732414,12.380453972,17.258528029,-2013.10375,86043,"0",3079,"South","West South Central"
"2624",48189,"Texas",73.056074741,40.697125478,8.1452228936,29.478005865,-3797.551725,49571,"0",1218,"South","West South Central"
"2625",48191,"Texas",75.136747201,NA,13.008641607,33.919270833,-21787.34,40677,"0",685,"South","West South Central"
"2626",48193,"Texas",74.006540724,NA,12.225906697,26.211404102,-2733.145,59753,"0",1638,"South","West South Central"
"2627",48195,"Texas",78.067415434,NA,3.6268877795,32.734952482,-3932.098667,69064,"0",1407,"South","West South Central"
"2628",48197,"Texas",74.836819011,NA,7.8109149745,30.881612091,-10232.8565,49539,"0",696,"South","West South Central"
"2629",48199,"Texas",74.084700451,65.969069265,9.2103466042,19.241709029,-2484.41506,70432,"0",1412,"South","West South Central"
"2630",48201,"Texas",77.876306428,51.609587551,5.7752801433,28.055908119,-10364.65843,68748,"0",3356,"South","West South Central"
"2631",48203,"Texas",74.526169349,43.143767833,4.8363784109,22.864502834,-5151.477,64636,"0",1440,"South","West South Central"
"2632",48205,"Texas",80.110339186,NA,11.53906611,22.180762852,-5333.692,84165,"0",2426,"South","West South Central"
"2633",48207,"Texas",74.837359925,1.9897003745,11.440102328,28.064629434,-4192.7315,48587,"0",592,"South","West South Central"
"2634",48209,"Texas",79.815204776,41.49295962,2.449100261,19.024326575,-1366.1939,89074,"0",4375,"South","West South Central"
"2635",48211,"Texas",81.098678341,NA,2.7796606741,28.262076624,710.5029,73212,"1",1810,"South","West South Central"
"2636",48213,"Texas",72.809963856,51.673495399,8.3481882481,25.476461614,-4676.241625,62843,"0",1297,"South","West South Central"
"2637",48215,"Texas",77.924314094,82.395218085,20.28751914,42.810872219,-22135.17333,48825,"0",1722,"South","West South Central"
"2638",48217,"Texas",73.171883916,44.697208927,1.8864226995,24.85792671,-4834.969917,57566,"0",1489,"South","West South Central"
"2639",48219,"Texas",72.30338692,49.259241332,15.45078212,29.444304752,-1989.728817,56923,"0",1517,"South","West South Central"
"2640",48221,"Texas",76.428674358,70.496655813,5.3795437037,20.039865958,-75.98546667,75545,"0",2302,"South","West South Central"
"2641",48223,"Texas",74.643686209,48.295896801,8.9272386874,26.481952691,-5880.995897,64249,"0",1480,"South","West South Central"
"2642",48225,"Texas",74.115829509,45.111334404,13.585542109,24.819047619,-10395.129,49741,"0",1004,"South","West South Central"
"2643",48227,"Texas",72.809805407,46.832958059,12.226463126,24.176517847,426.535,59598,"1",1134,"South","West South Central"
"2644",48229,"Texas",78.542491092,NA,58.197021644,34.003831418,-27601.975,39582,"0",422,"South","West South Central"
"2645",48231,"Texas",74.738031451,45.314447021,8.427539815,24.806318039,-5337.7077,68019,"0",1872,"South","West South Central"
"2646",48233,"Texas",71.361242286,67.712827258,8.8050339757,22.880919698,-51.030875,65019,"0",1235,"South","West South Central"
"2647",48235,"Texas",NA,NA,26.405268042,19.700460829,5038.518,77768,"1",1359,"South","West South Central"
"2648",48237,"Texas",75.078238147,NA,15.822588379,29.124236253,-2632.2592,54132,"0",1323,"South","West South Central"
"2649",48239,"Texas",76.546335445,33.959849382,5.7543691325,24.618181818,-2608.551567,61953,"0",1346,"South","West South Central"
"2650",48241,"Texas",71.955296203,51.43863352,5.6279920885,23.312849162,-6533.96775,50763,"0",1117,"South","West South Central"
"2651",48243,"Texas",80.050870348,NA,8.0791954276,24.904580153,-8317.293,58285,"0",1449,"South","West South Central"
"2652",48245,"Texas",73.973370678,58.50793553,7.6196180687,27.647250716,-6216.520433,55065,"0",1875,"South","West South Central"
"2653",48247,"Texas",72.894526121,NA,18.661925339,27.368012422,-6222.361,43782,"0",910,"South","West South Central"
"2654",48249,"Texas",72.201117395,77.884858443,9.6614210463,26.53441075,-3401.451,48252,"0",1023,"South","West South Central"
"2655",48251,"Texas",75.640469638,45.382115671,6.0402655009,22.277182956,-1829.969686,76747,"0",2267,"South","West South Central"
"2656",48253,"Texas",74.598848089,36.321358367,11.838424495,23.603731255,-807.32442,51894,"0",1168,"South","West South Central"
"2657",48255,"Texas",74.893498672,30.794507687,5.6886577094,23.579065841,-2161.63125,61860,"0",905,"South","West South Central"
"2658",48257,"Texas",74.785786189,47.792729042,3.4454546682,21.822058621,-3866.820186,92814,"0",3036,"South","West South Central"
"2659",48259,"Texas",80.687511964,65.086694897,1.2723890268,17.378519444,-2637.7419,120238,"0",4761,"South","West South Central"
"2660",48261,"Texas",NA,NA,37.480808227,47.058823529,NA,43274,NA,228,"South","West South Central"
"2661",48263,"Texas",NA,NA,30.24463509,9.7014925373,4345.137,58118,"1",517,"South","West South Central"
"2662",48265,"Texas",76.336632393,53.86044309,5.2515214548,25.493154718,-4671.648,59619,"0",2149,"South","West South Central"
"2663",48267,"Texas",76.934279951,NA,8.4342470392,27.775300936,-6858.912,51851,"0",1707,"South","West South Central"
"2664",48269,"Texas",NA,NA,22.368420874,28.169014085,13447.4,87856,"1",618,"South","West South Central"
"2665",48271,"Texas",77.463529988,NA,25.618481576,17.173051519,-5355.883,52609,"0",805,"South","West South Central"
"2666",48273,"Texas",73.320731436,41.057450727,17.355734775,25.493256047,-2543.487425,51342,"0",1632,"South","West South Central"
"2667",48275,"Texas",71.661114061,36.002106197,5.9312553793,29.988662132,-8939.989667,47207,"0",753,"South","West South Central"
"2668",48277,"Texas",72.51684515,45.225497789,14.213674367,25.066948555,-4325.465,62620,"0",1351,"South","West South Central"
"2669",48279,"Texas",73.054622364,28.871170388,10.838988741,31.214609287,-8327.60714,53008,"0",810,"South","West South Central"
"2670",48281,"Texas",75.881450295,49.912489463,5.895344939,22.361984626,-4005.1025,67917,"0",1961,"South","West South Central"
"2671",48283,"Texas",75.006452923,NA,11.549046754,26.278546156,-4685.076,40555,"0",894,"South","West South Central"
"2672",48285,"Texas",77.65354411,27.732535989,4.2763467193,21.773745603,-2747.74615,58400,"0",1431,"South","West South Central"
"2673",48287,"Texas",76.36298506,40.273864982,6.4460334662,26.195588522,-7384.405933,65911,"0",1796,"South","West South Central"
"2674",48289,"Texas",75.409605404,50.781399856,8.0589618673,26.375193062,-4710.11574,56749,"0",893,"South","West South Central"
"2675",48291,"Texas",72.924219932,36.45821428,4.1477981371,28.970676918,-5493.559043,61880,"0",1556,"South","West South Central"
"2676",48293,"Texas",73.13097294,30.989592233,8.7023677936,25.940138143,-10321.35167,51357,"0",1281,"South","West South Central"
"2677",48295,"Texas",78.204763233,NA,31.552058685,30.567419158,-9887.750333,70236,"0",1088,"South","West South Central"
"2678",48297,"Texas",77.602206332,NA,3.5772573772,26.809324983,-2367.802,58576,"0",828,"South","West South Central"
"2679",48299,"Texas",77.058825929,67.645459489,13.2648913,25.127286442,-2897.001,59528,"0",1816,"South","West South Central"
"2680",48301,"Texas",NA,NA,18.627450927,2.7777777778,NA,94716,NA,NA,"South","West South Central"
"2681",48303,"Texas",74.014190112,47.410822552,8.1888965062,20.733220471,-399.096575,59138,"0",2323,"South","West South Central"
"2682",48305,"Texas",72.288531981,NA,15.085616873,25.24211184,-3875.207353,56754,"0",1410,"South","West South Central"
"2683",48307,"Texas",72.329668584,NA,19.202764177,28.452903856,-3632.485,45915,"0",1034,"South","West South Central"
"2684",48309,"Texas",75.779218198,49.310800953,16.802640276,23.439635535,-2399.276254,63160,"0",2364,"South","West South Central"
"2685",48311,"Texas",NA,NA,25.343757878,22.392638037,9762.404,67525,"1",1184,"South","West South Central"
"2686",48313,"Texas",74.224188133,51.011437289,13.322006066,29.313801079,-3339.5375,53906,"0",1477,"South","West South Central"
"2687",48315,"Texas",72.342809389,43.424063197,2.8902453163,24.482824065,-12205.69,47720,"0",775,"South","West South Central"
"2688",48317,"Texas",72.996534351,NA,6.7659560688,25.811965812,4616.201,73315,"1",1388,"South","West South Central"
"2689",48319,"Texas",80.526298992,NA,2.7979766548,31.234256927,-986.998,59129,"0",1533,"South","West South Central"
"2690",48321,"Texas",74.143746082,60.312265342,14.257564064,27.971477748,-5258.3868,58380,"0",1416,"South","West South Central"
"2691",48323,"Texas",73.754114952,NA,18.029939789,36.401906767,-15253.66,43407,"0",1359,"South","West South Central"
"2692",48325,"Texas",76.630280137,86.093139989,4.0486770051,21.919721957,-2876.2942,70313,"0",1953,"South","West South Central"
"2693",48327,"Texas",76.87704374,NA,6.032632132,32.644628099,-2731.176,44145,"0",1182,"South","West South Central"
"2694",48329,"Texas",76.46492932,46.835185329,5.0975928316,21.71730252,-17.1973,81187,"0",2884,"South","West South Central"
"2695",48331,"Texas",75.151244434,27.430743382,11.406741307,23.940113726,-2577.34065,54667,"0",1312,"South","West South Central"
"2696",48333,"Texas",75.886264828,NA,9.0033993481,30.981067126,-5335.405333,58068,"0",1384,"South","West South Central"
"2697",48335,"Texas",73.863088366,15.809411013,6.037091849,20.906502136,-2570.069,48378,"0",1260,"South","West South Central"
"2698",48337,"Texas",71.276959911,NA,4.5086463436,25.27639087,-3005.743071,57076,"0",1433,"South","West South Central"
"2699",48339,"Texas",78.4210169,46.471129249,8.207499403,21.475602798,-3774.337022,95241,"0",4026,"South","West South Central"
"2700",48341,"Texas",75.343922699,43.75004683,8.5735856112,36.583929323,-3573.7676,66583,"0",1413,"South","West South Central"
"2701",48343,"Texas",72.704654349,8.8780150494,0.8627184615,21.503736465,-12728.057,49847,"0",995,"South","West South Central"
"2702",48345,"Texas",NA,NA,3.3135185274,19.77818854,-1118.592,46320,"0",666,"South","West South Central"
"2703",48347,"Texas",74.163245703,45.775960816,9.3391588015,26.51221567,-6069.484,51708,"0",1194,"South","West South Central"
"2704",48349,"Texas",73.793969717,37.028849061,8.1029221976,30.316802567,-5680.4967,50822,"0",1481,"South","West South Central"
"2705",48351,"Texas",73.365187027,23.790476034,14.126061757,26.07471094,-8213.381667,47804,"0",702,"South","West South Central"
"2706",48353,"Texas",73.276922531,55.994473897,7.0924861674,25.531376518,4323.84925,50579,"1",1206,"South","West South Central"
"2707",48355,"Texas",75.492289209,49.204744178,9.9167188276,25.928029128,-2420.712867,60250,"0",2442,"South","West South Central"
"2708",48357,"Texas",75.112987116,NA,2.8750322348,36.69442433,-5164.915,69383,"0",1420,"South","West South Central"
"2709",48359,"Texas",77.239105226,NA,32.554410987,15.704824976,3840.5805,66411,"1",1539,"South","West South Central"
"2710",48361,"Texas",72.567207914,72.429368755,9.8571810629,19.415499345,-3176.87708,63901,"0",1446,"South","West South Central"
"2711",48363,"Texas",73.9951709,72.035913424,24.313701374,25.726422064,-1949.80126,56809,"0",1415,"South","West South Central"
"2712",48365,"Texas",72.131825554,20.588075571,9.5663624217,22.895755947,-2833.431,59772,"0",1019,"South","West South Central"
"2713",48367,"Texas",77.20708416,54.474442273,5.7540345516,19.501055625,97.254225,95277,"1",3191,"South","West South Central"
"2714",48369,"Texas",76.028823489,NA,8.2006309563,31.637405948,-9164.747,57786,"0",1328,"South","West South Central"
"2715",48371,"Texas",73.801705216,13.046452338,19.115379683,29.841525651,-2599.066333,54003,"0",664,"South","West South Central"
"2716",48373,"Texas",70.776093117,53.637237765,5.0299080641,23.470045093,-5480.91125,58894,"0",1143,"South","West South Central"
"2717",48375,"Texas",71.071694195,58.46929901,11.7467489,30.017069389,-3188.996575,51028,"0",1609,"South","West South Central"
"2718",48377,"Texas",83.110044274,NA,17.843769203,46.377295492,-27293.46,43666,"0",954,"South","West South Central"
"2719",48379,"Texas",75.849974686,36.732842257,NA,27.226573832,-2622.531,45419,"0",1465,"South","West South Central"
"2720",48381,"Texas",77.06000764,45.000968635,2.3823990382,18.37146308,24.36426,77066,"1",2751,"South","West South Central"
"2721",48383,"Texas",75.997738383,NA,1.5026969807,26.329509906,3671.658,83195,"1",1336,"South","West South Central"
"2722",48385,"Texas",73.244535847,NA,48.504429665,28.219178082,-13466.67,49467,"0",1112,"South","West South Central"
"2723",48387,"Texas",69.557492334,67.507905538,25.870835996,21.27929069,-6213.856638,47081,"0",818,"South","West South Central"
"2724",48389,"Texas",74.657089626,54.085464919,7.1886014594,27.574404762,5582.933,53969,"1",691,"South","West South Central"
"2725",48391,"Texas",74.066029985,45.759560389,8.7960669804,23.181694361,-3480.076667,50936,"0",1191,"South","West South Central"
"2726",48393,"Texas",NA,NA,21.408032878,16.972477064,4566.615,70814,"1",1175,"South","West South Central"
"2727",48395,"Texas",74.906613807,51.79380007,9.7046454388,22.539108226,-16952.7772,57796,"0",1212,"South","West South Central"
"2728",48397,"Texas",79.601771955,41.124906019,3.2371832129,14.863962492,-1650.8195,124291,"0",4762,"South","West South Central"
"2729",48399,"Texas",73.150300581,31.112285276,15.985387453,25.045339137,-4184.74125,52729,"0",1344,"South","West South Central"
"2730",48401,"Texas",74.653512481,22.803137609,11.199660811,24.508366234,-13172.565,55085,"0",1294,"South","West South Central"
"2731",48403,"Texas",71.226036256,15.799764896,5.5449778891,24.257043613,-3984.680333,50564,"0",887,"South","West South Central"
"2732",48405,"Texas",71.800579809,45.115421798,12.008859738,29.438149197,-14532.6985,49591,"0",743,"South","West South Central"
"2733",48407,"Texas",74.047948872,17.772028168,3.2333331731,26.844433049,-7295.4515,57855,"0",1240,"South","West South Central"
"2734",48409,"Texas",73.994866134,48.110566333,11.03259774,24.968579807,-2345.683843,62919,"0",2099,"South","West South Central"
"2735",48411,"Texas",76.350841334,NA,13.728380773,32.20278472,-2316.507033,51350,"0",1282,"South","West South Central"
"2736",48413,"Texas",77.669135316,NA,2.9665759579,31.838235294,-624.6895,54168,"0",935,"South","West South Central"
"2737",48415,"Texas",74.117564444,50.399733511,2.5277635486,26.05927298,307.20411333,60387,"1",1415,"South","West South Central"
"2738",48417,"Texas",79.018580177,NA,5.3826419328,26.897321429,-1803.0375,64690,"0",1212,"South","West South Central"
"2739",48419,"Texas",72.207755132,24.141809523,7.4844469638,31.823287158,-12931.0672,51551,"0",693,"South","West South Central"
"2740",48421,"Texas",79.334731003,NA,9.5371473855,33.649588868,-11859.21,73395,"0",1426,"South","West South Central"
"2741",48423,"Texas",75.88311125,41.479007108,8.1379072281,25.408198876,-4568.595129,67978,"0",2106,"South","West South Central"
"2742",48425,"Texas",77.682260784,NA,0,20.215827338,334.4502,75568,"1",2011,"South","West South Central"
"2743",48427,"Texas",74.296810231,NA,23.732086512,38.412506525,-35763.39333,35758,"0",696,"South","West South Central"
"2744",48429,"Texas",73.698622776,51.130395013,13.473399591,28.363636364,-6592.66,50710,"0",1121,"South","West South Central"
"2745",48431,"Texas",NA,NA,35.902085389,23.255813953,-1439.127,75895,"0",649,"South","West South Central"
"2746",48433,"Texas",NA,NA,4.848035073,25.230769231,-3031.85,53153,"0",827,"South","West South Central"
"2747",48435,"Texas",76.484479644,NA,5.7783434243,27.238403452,-872.125,68838,"0",1471,"South","West South Central"
"2748",48437,"Texas",72.788338523,21.524230847,14.16448347,34.230982787,-5388.945667,52148,"0",1190,"South","West South Central"
