,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
48287,Texas,Lee,76.4,75.0,77.8,75.2,71.7,78.6,,,,,,,70.5,66.4,74.6,,,,,,,78.2,76.5,79.8,278,416,363,468,427,309,575,,,,,,,761,544,1037,,,,,,,352,294,410,13,78,41,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,16,21,12,10,13,22,145,2090,12,1071,6,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,2684,26,23,29,510,14,10,17,22,4489:1,232,96,,,,2.6,,,,2.4,2.9,2.8,,,,2.6,3.0,0.09,11895,-7384,35849,69500,0.52,0.37,0.67,65911,56671,75151,,,,,,,43214,35557,50871,43254,6435,80073,72488,68797,76179,59,40,30,6,5,,,,,,,,,,,,,,,,,,,,,,,,,12,14,7,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,34,24,46,41,21,72,,,,,,,,,,,,,,,,26,16,41,9,8,1500,11,65.8,51.9,36,4930,78,75,81,831,14,8,19,81,5096,77,85,17954,20.8,20.3,1652,9.2,208,1.2,114,0.6,40,0.2,4596,25.6,11285,62.9,451,3,1,4,49.1,17478,100.0
48289,Texas,Leon,75.4,74.0,76.8,90.4,71.7,109.2,,,,,,,,,,,,,,,,74.3,72.7,76.0,345,502,442,562,,,,,,,,,,610,382,924,,,,,,,541,469,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,19,16,22,11,10,13,30,224,2730,17,1354,8,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,2220,26,23,29,568,15,11,19,31,3242:1,,,,,,2.9,,,,2.8,3.0,3.1,,,,3.2,3.1,0.08,12873,-4710,37045,66600,0.56,0.33,0.79,56749,49759,63739,,,,,,,49100,33276,64924,54423,20357,88489,60231,52113,68349,59,51,31,5,5,,,,,,,,,,,,,,,,,,,,,,,,,21,25,15,40,25,,,,,,,,,,,,,,,,,,,,,,17,20,12,32,,,,,,,,,,,,,,,,,,,,,,51,43,32,56,61,31,110,,,,,,,,,,,,,,,,42,30,57,1-4,1-4,1600,,68.3,34.1,16,5010,78,76,80,411,7,4,10,78,4991,73,83,16209,22.6,24.6,1060,6.5,173,1.1,152,0.9,3,0.0,2676,16.5,12024,74.2,360,2,1,4,50.0,15719,100.0
48291,Texas,Liberty,72.9,72.3,73.5,78.8,76.2,81.4,,,,,,,69.0,67.0,71.0,,,,,,,72.1,71.4,72.9,1773,601,573,630,419,362,475,,,,,,,814,707,922,,,,,,,642,605,678,71,65,51,82,57,38,83,,,,,,,137,66,253,,,,,,,66,46,92,53,6,5,8,7,5,11,,,,,,,,,,,,,,,,6,4,8,14,12,16,19,16,21,13,11,15,242,312,14130,16,3138,4,58,21,16,27,,,,,,,,,,,,,,,,,,,,,,37,36,38,15373,29,26,32,3596,13,9,16,43,2318:1,1183,93,13,7,19,2.6,,,2.5,2.6,2.6,2.9,,,2.7,3.0,2.8,0.23,11749,-5494,41429,58397,0.71,0.65,0.77,61880,54770,68990,,,,,,,52188,37658,66718,53049,48918,57180,64233,59824,68642,77,36,31,16,2,8,6,10,7,3,12,,,,,,,,,,,,,,,,7,5,11,79,17,13,21,18,,,,,,,,,,,,,,,,,,,,,,89,20,16,24,11,6,19,,,,,,,27,14,48,,,,,,,23,18,29,189,31,27,35,17,12,25,,,,,,,39,24,59,,,,,,,36,30,42,43,11,10100,5,50.6,46.6,23,23359,81,79,83,3185,11,9,14,88,25358,85,90,101992,29.5,12.2,8360,8.2,1536,1.5,838,0.8,118,0.1,37867,37.1,53425,52.4,4896,6,5,7,50.2,70893,77.4
48293,Texas,Limestone,73.1,72.0,74.3,84.6,75.5,93.7,,,,,,,68.6,65.3,72.0,,,,,,,72.7,71.3,74.2,516,585,531,639,247,164,357,,,,,,,814,656,973,,,,,,,605,536,675,17,75,44,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,19,16,21,13,11,15,45,241,3480,16,2035,9,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,39,3042,26,23,29,666,14,10,17,90,1113:1,263,89,,,,2.8,,,2.3,2.8,3.1,2.8,,,2.5,2.8,3.0,0.06,12308,-10321,34002,44853,0.76,0.63,0.88,51357,44910,57804,63934,52442,75426,21875,15020,28730,32159,24684,39634,60188,47321,73055,56476,50575,62377,76,31,27,4,3,,,,,,,,,,,,,,,,,,,,,,,,,24,20,13,30,21,,,,,,,,,,,,,,,,,,,,,,21,18,11,28,,,,,,,,,,,,,,,,,,,,,,34,21,14,29,,,,,,,,,,,,,,,,,,,,,,11,20,2000,16,55.3,46.3,19,6129,75,72,78,857,11,8,15,70,5724,66,74,22253,22.1,21.3,3570,16.0,319,1.4,226,1.0,24,0.1,5239,23.5,12741,57.3,588,3,2,4,49.4,15485,69.9
48295,Texas,Lipscomb,78.2,74.9,81.5,,,,,,,,,,,,,,,,,,,,,,43,380,269,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,16,14,19,11,9,12,0,0,400,13,1042,32,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,35,501,31,27,34,192,25,19,31,35,2854:1,,,,,,2.9,,,,2.5,3.4,3.2,,,,2.8,3.7,0.12,13989,-9888,40078,57652,0.70,0.54,0.85,70236,60133,80339,55208,20940,89476,,,,,,,65807,62791,68823,77500,66501,88499,66,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,400,0,66.5,40.6,2,885,78,71,85,79,8,1,14,87,984,82,91,2854,23.9,21.0,32,1.1,72,2.5,30,1.1,7,0.2,1048,36.7,1645,57.6,224,8,4,12,48.0,3059,100.0
48297,Texas,Live Oak,77.6,75.9,79.3,77.1,74.2,80.1,,,,,,,,,,,,,,,,76.7,74.3,79.2,205,456,389,522,490,383,617,,,,,,,,,,,,,,,,481,385,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,18,16,21,14,12,16,14,144,1820,16,412,4,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,38,1541,27,23,30,364,16,11,20,44,2286:1,124,90,,,,3.2,,,,3.2,3.3,3.5,,,,3.5,3.5,0.02,14112,-2368,32901,55977,0.59,0.41,0.76,58576,50245,66907,,,,,,,,,,41280,30972,51588,64795,52555,77035,61,,29,2,3,,,,,,,,,,,,,,,,,,,,,,,,,11,21,10,37,18,,,,,,,,,,,,,,,,,,,,,,10,17,8,31,,,,,,,,,,,,,,,,,,,,,,15,18,10,29,,,,,,,,,,,,,,,,,,,,,,5,0,1000,5,55.5,29.5,28,3108,75,71,79,374,9,5,14,69,2849,63,74,11428,19.1,21.2,688,6.0,173,1.5,122,1.1,18,0.2,4738,41.5,5699,49.9,372,3,2,5,42.7,11335,100.0
48299,Texas,Llano,77.1,75.6,78.5,89.4,71.9,106.9,,,,,,,,,,,,,,,,76.9,75.2,78.5,484,456,403,509,379,248,555,,,,,,,,,,,,,,,,457,399,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,17,15,20,9,8,11,33,168,2970,14,2560,13,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,35,2665,25,22,28,561,16,12,20,62,1610:1,96,98,,,,2.9,,,,2.7,2.9,2.9,,,,2.7,3.0,0.02,12704,-2897,41285,62708,0.66,0.49,0.82,59528,52113,66943,,,,,,,,,,43222,34392,52052,67506,61067,73945,63,68,34,6,7,,,,,,,,,,,,,,,,,,,,,,,,,31,27,17,41,29,,,,,,,,,,,,,,,,,,,,,,25,23,15,34,,,,,,,,,,,,,,,,,,,,,,35,24,16,33,,,,,,,,,,,,,,,,,,,,,,21,1-4,1300,,71.4,46.6,1,7579,79,77,81,981,11,8,13,87,8335,83,90,22540,15.0,37.2,249,1.1,227,1.0,166,0.7,17,0.1,2896,12.8,18806,83.4,315,2,1,2,51.1,10667,50.2
48301,Texas,Loving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,11,14,11,16,8,6,9,,,10,11,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,35,1,3,3,3,3,11,11,11,0,51:0,,,,,,,,,,,,,,,,,,,,,,,,,,94716,79424,110008,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,73.3,92.3,0,12,30,0,69,,,,,88,35,51,100,51,27.5,9.8,1,2.0,0,0.0,2,3.9,0,0.0,11,21.6,37,72.5,5,7,0,100,21.6,64,100.0
48303,Texas,Lubbock,74.0,73.7,74.3,73.2,72.6,73.8,,,,82.4,79.0,85.9,67.7,66.5,68.9,,,,,,,75.0,74.6,75.4,4942,542,526,557,608,578,638,,,,231,166,312,915,836,994,,,,,,,486,467,505,212,60,52,68,63,51,75,,,,,,,110,75,156,,,,,,,48,37,60,146,5,4,6,6,5,7,,,,,,,10,6,15,,,,,,,4,3,5,12,10,14,18,15,20,12,11,14,563,215,44020,14,22833,8,126,13,11,16,8,6,12,,,,,,,17,8,30,,,,,,,17,13,21,34,33,35,39435,21,19,23,7195,9,7,11,175,571:1,3378,92,4,3,6,2.9,,3.4,2.4,2.7,3.3,3.1,,4.0,2.7,2.9,3.5,0.12,11189,-399,42019,56271,0.75,0.71,0.79,59138,55038,63238,45521,17141,73901,79458,66436,92480,42152,35241,49063,52432,49281,55583,71736,69258,74214,59,47,25,121,6,7,6,8,9,7,11,,,,,,,22,15,30,,,,,,,4,3,5,275,18,16,20,18,11,9,15,,,,,,,11,5,21,,,,,,,23,19,26,240,15,14,17,13,10,16,,,,,,,24,15,35,,,,,,,17,14,20,357,17,15,18,17,14,20,,,,,,,24,17,34,,,,,,,16,14,18,349,451,29500,27,54.1,61.2,138,67644,56,54,57,21045,18,17,19,86,104581,85,87,317561,23.4,13.2,22368,7.0,3932,1.2,7758,2.4,490,0.2,119491,37.6,162411,51.1,4860,2,1,2,50.6,32681,10.5
48305,Texas,Lynn,72.3,70.0,74.5,69.6,66.3,72.9,,,,,,,,,,,,,,,,74.3,71.0,77.6,130,658,541,775,858,661,1096,,,,,,,,,,,,,,,,517,388,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,18,15,20,13,11,15,5,109,840,15,892,15,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,808,25,22,28,257,16,12,20,52,1908:1,,,,,,3.0,,,,2.7,3.3,3.1,,,,2.8,3.5,0.13,14143,-3875,38683,62600,0.62,0.49,0.74,56754,49187,64321,,,,89375,12833,165917,,,,37500,22885,52115,73580,56505,90655,47,,26,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,37,21,61,,,,,,,,,,,,,,,,,,,,,,7,1-4,700,,54.9,44.0,11,1485,72,68,77,228,12,7,17,83,1705,80,87,5724,27.4,15.8,128,2.2,120,2.1,29,0.5,2,0.0,2545,44.5,2930,51.2,161,3,1,5,48.0,5596,100.0
48307,Texas,McCulloch,72.3,70.2,74.4,70.9,67.5,74.3,,,,,,,,,,,,,,,,73.2,70.6,75.8,189,601,506,695,740,559,961,,,,,,,,,,,,,,,,551,439,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,18,17,20,12,11,13,11,171,1300,17,1591,19,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,1166,28,25,32,241,15,11,18,80,1250:1,94,95,,,,2.8,,,,2.7,3.0,2.9,,,,2.8,3.1,0.02,15443,-3632,37750,55099,0.69,0.39,0.98,45915,39178,52652,,,,,,,,,,51531,26002,77060,54525,42069,66981,68,,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,13,38,20,67,33,,,,,,,,,,,,,,,,,,,,,,12,31,16,53,,,,,,,,,,,,,,,,,,,,,,13,23,12,40,,,,,,,,,,,,,,,,,,,,,,5,1-4,700,,58.4,45.5,31,2229,70,65,75,288,10,4,15,87,2774,82,92,7497,20.8,24.5,179,2.4,98,1.3,64,0.9,9,0.1,2397,32.0,4737,63.2,200,3,1,5,49.9,2743,36.0
48309,Texas,McLennan,75.8,75.4,76.1,78.5,77.4,79.5,,,,85.8,80.5,91.1,70.5,69.5,71.5,,,,,,,76.4,75.9,76.8,3878,470,455,486,415,383,448,,,,,,,730,678,783,,,,,,,441,422,460,172,58,50,67,61,47,77,,,,,,,92,66,125,,,,,,,50,39,64,149,6,5,7,6,4,8,,,,,,,10,7,14,,,,,,,5,4,7,13,11,15,18,16,21,12,10,14,517,238,37070,14,39470,17,94,12,10,15,8,4,12,,,,,,,17,10,26,,,,,,,13,10,17,38,36,39,36015,23,21,26,6993,11,8,13,94,1063:1,3696,91,7,5,10,2.8,,3.7,2.4,2.6,3.2,3.0,,4.2,2.6,2.8,3.3,0.19,11545,-2399,42334,54235,0.78,0.73,0.83,63160,58642,67678,115032,95996,134068,63373,39167,87579,34336,28862,39810,48863,45591,52135,74683,70801,78565,64,49,22,99,6,6,5,7,4,2,6,,,,,,,19,14,25,,,,,,,4,2,5,192,15,13,18,15,9,6,13,,,,,,,9,5,15,,,,,,,19,16,22,191,15,13,17,8,5,12,,,,,,,25,18,34,,,,,,,16,13,19,240,13,12,15,10,7,13,,,,,,,16,12,22,,,,,,,15,12,17,203,177,24500,16,55.2,59.9,102,56585,60,59,61,14989,16,15,18,85,81108,84,87,266836,23.8,15.2,36849,13.8,3002,1.1,5099,1.9,322,0.1,73586,27.6,145702,54.6,9080,4,3,4,50.9,62596,24.0
48311,Texas,McMullen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,18,15,20,14,12,16,0,0,70,10,179,25,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,37,73,22,19,26,25,19,13,24,174,576:1,,,,,,,,,,,,,,,,,,,23431,9762,33036,53819,0.61,0.40,0.83,67525,56526,78524,,,,,,,,,,41944,6863,77025,65750,37229,94271,28,,25,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,100,,100.0,30.5,0,174,86,77,95,28,15,0,49,76,154,67,85,576,21.9,23.4,15,2.6,4,0.7,4,0.7,0,0.0,260,45.1,287,49.8,18,3,0,15,47.4,600,100.0
48313,Texas,Madison,74.2,72.7,75.7,101.0,54.1,147.8,,,,,,,72.6,69.0,76.1,,,,,,,72.6,70.6,74.7,227,521,452,591,,,,,,,,,,677,494,905,,,,,,,584,487,682,13,96,51,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,15,20,12,10,14,49,422,1890,14,1820,13,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,38,1901,29,26,33,380,13,9,16,44,2277:1,164,96,,,,2.7,,,2.3,2.5,3.0,2.9,,,2.5,2.8,3.1,0.03,13024,-3340,29959,52200,0.57,0.36,0.79,53906,46792,61020,,,,122905,29748,216062,54135,12534,95736,68145,54095,82195,66930,59310,74550,72,51,33,7,8,,,,,,,,,,,,,,,,,,,,,,,,,11,14,7,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,23,47,,,,,,,,,,,,,,,,,,,,,,11,1-4,1300,,53.2,44.0,19,2911,71,65,78,376,10,5,15,79,3229,73,85,13661,22.1,15.5,2475,18.1,172,1.3,168,1.2,13,0.1,3535,25.9,7222,52.9,588,5,3,7,43.4,13455,100.0
48315,Texas,Marion,72.3,70.5,74.2,,,,,,,,,,71.8,67.9,75.7,,,,,,,71.5,69.2,73.8,297,671,583,760,,,,,,,,,,696,504,938,,,,,,,701,595,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,22,12,11,14,28,331,1620,17,305,3,,,,,,,,,,,,,,,,,,,,,,,,,,38,36,39,1290,24,21,28,218,12,9,16,31,3187:1,80,98,30,10,50,2.8,,,2.6,,2.9,2.6,,,2.2,,2.9,0.02,12855,-12206,30567,57783,0.53,0.42,0.64,47720,41500,53940,,,,66406,8380,124432,22254,325,44183,,,,54682,49644,59720,74,43,29,2,4,,,,,,,,,,,,,,,,,,,,,,,,,10,23,11,44,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,37,24,55,,,,,,,,,,,,,,,,,,,,,,7,1-4,800,,60.8,43.0,12,3115,78,76,80,312,8,5,12,76,3060,73,79,9560,17.7,27.5,1892,19.8,115,1.2,101,1.1,6,0.1,465,4.9,6746,70.6,113,1,0,3,50.9,9725,100.0
48317,Texas,Martin,73.0,70.6,75.4,71.2,67.9,74.5,,,,,,,,,,,,,,,,73.7,70.0,77.3,93,574,462,705,584,411,805,,,,,,,,,,,,,,,,568,420,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,14,19,11,10,13,,,650,13,325,7,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,36,755,26,22,29,360,21,16,25,77,1304:1,,,,,,2.5,,,,2.2,3.1,2.9,,,,2.7,3.3,0.07,17737,4616,58088,59141,0.98,0.74,1.23,73315,62139,84491,,,,,,,,,,58188,52300,64076,97219,66946,127492,50,,23,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,800,,59.1,34.3,20,1163,61,53,69,107,7,0,14,75,1437,68,83,5217,32.4,11.5,103,2.0,100,1.9,31,0.6,4,0.1,2590,49.6,2410,46.2,144,3,0,5,49.4,5237,100.0
48319,Texas,Mason,80.5,77.9,83.2,,,,,,,,,,,,,,,,,,,,,,56,310,223,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,16,13,18,9,8,10,,,460,12,112,3,,,,,,,,,,,,,,,,,,,,,,,,,,33,31,34,620,31,27,35,178,22,17,28,75,1327:1,,,,,,3.3,,,,,,3.6,,,,,,0.01,12684,-987,42578,55156,0.77,0.45,1.09,59129,50289,67969,,,,,,,,,,43750,22825,64675,80361,71997,88725,50,,23,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1-4,400,,82.5,42.1,0,1216,80,75,85,121,9,2,16,89,1358,76,100,3982,19.3,30.6,19,0.5,37,0.9,11,0.3,11,0.3,1050,26.4,2848,71.5,122,3,0,7,48.7,3953,100.0
48321,Texas,Matagorda,74.1,73.2,75.1,76.4,74.5,78.2,,,,,,,69.0,65.7,72.2,,,,,,,74.1,72.7,75.5,706,542,499,584,504,435,572,,,,,,,733,582,911,,,,,,,539,478,601,32,78,53,110,73,43,117,,,,,,,,,,,,,,,,79,38,146,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,18,16,20,13,12,16,84,285,6320,17,5233,14,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,5688,28,25,31,1289,13,10,17,80,1246:1,481,93,,,,2.7,,,2.4,2.6,3.2,3.0,,,2.6,2.8,3.3,0.08,13658,-5258,40889,55881,0.73,0.53,0.93,58380,52344,64416,,,,,,,29464,22246,36682,50456,40605,60307,74419,62646,86192,71,60,33,9,3,9,6,13,,,,,,,,,,,,,,,,,,,,,,24,13,8,19,13,,,,,,,,,,,,,,,,,,,,,,33,18,12,25,,,,,,,,,,59,29,105,,,,,,,18,10,30,65,25,20,32,22,14,32,,,,,,,45,23,79,,,,,,,24,16,35,12,21,3700,9,54.3,39.1,36,9766,69,66,73,2080,16,12,20,75,10573,71,79,36125,26.0,17.9,3541,9.8,517,1.4,704,1.9,61,0.2,16425,45.5,14969,41.4,1186,4,2,5,49.7,16944,46.7
48323,Texas,Maverick,73.8,73.1,74.5,,,,,,,,,,,,,,,,,,,,,,892,548,512,585,545,507,582,2003,1256,3033,,,,,,,,,,,,,515,333,760,49,61,45,81,,,,,,,,,,,,,,,,,,,,,,48,7,5,9,,,,,,,,,,,,,,,,,,,,,,16,13,18,17,15,20,18,15,20,94,209,11270,20,9783,18,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,33,11760,36,33,40,2251,12,9,16,47,2142:1,1012,94,,,,2.8,,,,,,3.0,,,,,,0.15,10101,-15254,31290,45661,0.69,0.59,0.78,43407,37324,49490,70688,52313,89063,,,,,,,47446,41509,53383,75938,50926,100950,83,,28,20,4,3,2,6,,,,,,,,,,,,,,,,,,,,,,16,6,3,9,5,,,,,,,,,,,,,,,,,,,,,,16,5,3,9,,,,,,,,,,,,,,,,,,,,,,57,14,11,18,,,,,,,,,,,,,,,,,,,,,,21,1-4,6600,,50.1,50.1,78,12199,68,65,72,2407,14,11,18,74,13234,70,78,57843,30.7,11.7,279,0.5,1079,1.9,326,0.6,20,0.0,54866,94.9,1643,2.8,11600,22,19,25,50.0,3804,6.6
48325,Texas,Medina,76.6,75.8,77.5,76.4,75.2,77.6,,,,,,,,,,,,,,,,76.1,74.8,77.4,830,440,409,471,446,401,492,,,,,,,,,,,,,,,,458,409,506,29,54,36,78,45,25,75,,,,,,,,,,,,,,,,61,30,108,29,7,5,10,,,,,,,,,,,,,,,,,,,,,,11,10,13,16,14,18,12,10,13,69,158,6490,13,1863,4,11,7,4,13,,,,,,,,,,,,,,,,,,,,,,33,32,35,6433,22,19,25,1458,12,9,15,20,4884:1,759,98,,,,2.9,,,,2.7,3.2,2.9,,,,2.8,3.3,0.05,11663,-2876,41996,54187,0.78,0.66,0.89,70313,62828,77798,109058,87609,130507,,,,,,,64921,53032,76810,73839,70240,77438,56,86,26,10,3,4,2,6,,,,,,,,,,,,,,,,,,,,,,37,14,9,19,14,8,4,14,,,,,,,,,,,,,,,,18,11,29,31,12,8,17,,,,,,,,,,,,,,,,,,,,,,65,18,14,23,18,12,25,,,,,,,,,,,,,,,,21,14,30,33,6,4900,8,59.9,50.6,25,14194,82,79,85,1435,9,6,11,85,14719,82,88,53723,22.6,17.2,1745,3.2,621,1.2,475,0.9,115,0.2,28833,53.7,21918,40.8,1777,4,2,5,47.6,42761,84.3
48327,Texas,Menard,76.9,72.5,81.2,,,,,,,,,,,,,,,,,,,,,,40,417,275,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,14,19,11,10,13,,,360,18,135,6,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,35,316,33,28,37,86,22,16,27,0,1968:0,,,,,,2.8,,,,,,3.0,,,,,,0.02,18792,-2731,50000,57692,0.87,0.28,1.46,44145,37651,50639,,,,,,,,,,,,,,,,69,,31,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,200,,63.3,29.6,0,683,75,64,87,127,15,4,26,74,670,64,84,1968,20.0,31.1,44,2.2,37,1.9,6,0.3,0,0.0,715,36.3,1171,59.5,52,3,0,7,49.5,1962,100.0
48329,Texas,Midland,76.5,76.0,76.9,76.8,75.9,77.7,,,,,,,70.7,68.9,72.5,,,,,,,76.2,75.6,76.9,2092,441,422,461,442,409,475,,,,,,,714,616,811,,,,,,,444,417,472,118,54,45,64,42,31,55,,,,,,,131,78,207,,,,,,,66,49,87,105,5,4,6,5,4,6,,,,,,,,,,,,,,,,5,4,7,11,9,13,16,13,18,11,9,12,229,174,20080,12,6977,5,58,11,8,14,7,4,11,,,,,,,,,,,,,,,,16,11,22,36,35,38,21802,22,19,24,6340,12,10,15,138,726:1,1792,88,7,4,11,2.7,,3.2,2.3,2.6,3.1,2.9,,3.6,2.5,2.8,3.3,0.07,10540,-17,49071,77249,0.64,0.58,0.69,81187,73173,89201,102803,84651,120955,130357,78432,182282,55862,38921,72803,75422,70044,80800,109489,101724,117254,49,47,21,54,4,5,4,7,6,4,8,,,,,,,18,10,31,,,,,,,4,2,6,146,18,15,21,17,8,5,11,,,,,,,,,,,,,,,,28,22,34,134,16,13,18,10,7,13,,,,,,,24,13,42,,,,,,,22,18,27,231,20,17,22,21,17,25,,,,,,,,,,,,,,,,20,16,24,150,169,18700,17,54.2,55.7,104,43733,67,65,69,8173,13,11,15,88,57622,87,90,171999,29.2,10.4,11045,6.4,2155,1.3,3921,2.3,235,0.1,84128,48.9,70133,40.8,8394,5,4,6,49.1,23324,13.7
