"","FIPS","State","Life Expectancy","Residential.Segregation.Index","% Limited Access to Healthy Foods","% Uninsured Adults","Spending per Pupil","School.Funding.Adequacy","Median Household Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"208",6101,"California",77.545487473,38.299467853,8.136842855,10.773671656,11969.545455,-5085.199755,66071,"0",2330,"West","Pacific"
"209",6103,"California",75.030249803,71.86335801,9.966780398,9.3623092965,12660.076923,-5223.252562,58900,"0",1371,"West","Pacific"
"210",6105,"California",73.92734849,NA,7.665813895,7.8380298366,15604,-2208.701,49485,"0",1469,"West","Pacific"
"211",6107,"California",76.185620661,58.685068831,4.9164118903,14.00850592,13897.5,-16094.84432,64313,"0",1484,"West","Pacific"
"212",6109,"California",77.012948969,63.63590566,6.160719002,7.1178571429,13738.363636,-1405.734024,70108,"0",2125,"West","Pacific"
"213",6111,"California",81.329131373,49.148577164,2.3098155316,11.696467749,12889.058824,-4421.184211,101981,"0",4074,"West","Pacific"
"214",6113,"California",80.643891316,46.764465567,2.8844906943,7.6612342571,13920.2,-1685.5006,82359,"0",3458,"West","Pacific"
"215",6115,"California",75.608199241,45.556309685,10.882040506,9.0838683379,12859.5,-1301.1805,63626,"0",1995,"West","Pacific"
"216",9001,"Connecticut",81.635254315,58.449852524,3.0183378694,9.1771905309,23816.291667,13115.184208,100703,"1",7393,"Northeast","New England"
"217",9003,"Connecticut",78.83827093,59.629800373,3.6661013083,6.7766778727,22392.172414,9950.7247931,79958,"1",5430,"Northeast","New England"
"218",9005,"Connecticut",78.99641991,51.780282031,3.3720152513,6.1167009301,27645.842105,16076.818053,84689,"1",4829,"Northeast","New England"
"219",9007,"Connecticut",80.545253209,63.46597853,5.7770320657,4.8815862873,25723.785714,15304.600786,94735,"1",5565,"Northeast","New England"
"220",9009,"Connecticut",78.545438789,59.802549849,4.8752355108,7.2794886694,21862.461538,10441.814559,75094,"1",5744,"Northeast","New England"
"221",9011,"Connecticut",78.642199726,52.691882923,7.6796184154,6.0396926532,23604.8,10777.467625,78552,"1",4425,"Northeast","New England"
"222",9013,"Connecticut",80.695018269,57.045531671,6.5472527364,4.964028777,23324.142857,13524.679071,86430,"1",5458,"Northeast","New England"
"223",9015,"Connecticut",77.449961814,59.078358242,2.567837933,7.5372765176,23780,10881.354357,71581,"1",3671,"Northeast","New England"
"224",10001,"Delaware",75.95627761,28.657075098,6.4975288991,9.0757127882,15554,-363.396775,71866,"0",1089,"South","South Atlantic"
"225",10003,"Delaware",77.441810875,45.072442009,6.0224370161,6.9798799984,18708.4,452.7775,85427,"1",1893,"South","South Atlantic"
"226",10005,"Delaware",77.832269261,43.919426154,6.8727678902,10.177239679,14781.428571,-2630.7742,81188,"0",858,"South","South Atlantic"
"227",12001,"Florida",77.882816093,41.640366587,7.2112684015,14.323380932,10880,-2142.381,58783,"0",2047,"South","South Atlantic"
"228",12003,"Florida",74.4423423,24.227489951,17.074924923,15.408110216,9400,-2015.604,67375,"0",1024,"South","South Atlantic"
"229",12005,"Florida",74.547375081,47.771330525,10.336153069,18.578444187,10549,-3815.772,65521,"0",1199,"South","South Atlantic"
"230",12007,"Florida",74.594635,34.978803386,0.3741817202,18.038111737,11015,-3802.727,57664,"0",821,"South","South Atlantic"
"231",12009,"Florida",76.253162859,48.47215557,12.056888393,15.803420181,9625,-2603.231,74899,"0",1534,"South","South Atlantic"
"232",12011,"Florida",79.723128348,53.700126967,2.3787990307,17.632054588,10362,-6723.055,70834,"0",2601,"South","South Atlantic"
"233",12013,"Florida",74.311576368,64.568632426,20.480070874,19.896343219,10661,-4837.192,46766,"0",531,"South","South Atlantic"
"234",12015,"Florida",79.63256916,48.972499321,13.804222709,18.100026173,11855,-1582.803,65040,"0",1768,"South","South Atlantic"
"235",12017,"Florida",73.157836772,48.45498341,15.663662434,18.451486442,10065,-792.1943,52534,"0",960,"South","South Atlantic"
"236",12019,"Florida",75.717014434,41.340879529,8.5847232863,13.084425004,9098,-3203.936,84364,"0",1475,"South","South Atlantic"
"237",12021,"Florida",84.695359493,59.234535782,7.0185354592,19.647014295,12144,-2472.314,81821,"0",2344,"South","South Atlantic"
"238",12023,"Florida",73.188142227,36.463207574,4.4498682657,17.44551694,9780,-3544.353,54060,"0",1187,"South","South Atlantic"
"239",12027,"Florida",78.128854079,56.439602984,7.0438976265,28.877934009,11269,-6168.037,47097,"0",1083,"South","South Atlantic"
"240",12029,"Florida",74.111952311,33.379456929,3.0058909203,20.461200586,11053,-3616.343,40587,"0",541,"South","South Atlantic"
"241",12031,"Florida",74.34138291,48.430483204,9.7460093553,15.886540956,10097,-7911.301,70203,"0",1576,"South","South Atlantic"
"242",12033,"Florida",73.057199608,37.612709403,12.307623397,17.237894967,9967,-7608.473,61634,"0",1050,"South","South Atlantic"
"243",12035,"Florida",77.961711153,29.224429913,17.905230071,15.414103171,9108,-2543.756,73336,"0",1802,"South","South Atlantic"
"244",12037,"Florida",74.790301576,59.596143548,0.6740569642,20.579759281,15163,-5512.209,52180,"0",787,"South","South Atlantic"
"245",12039,"Florida",74.054405525,44.424544295,2.6949630494,19.911542798,12304,-25018.73,45628,"0",863,"South","South Atlantic"
"246",12041,"Florida",75.64300764,65.688729713,0.0730408943,18.75063176,11054,-1945.884,58178,"0",806,"South","South Atlantic"
"247",12043,"Florida",80.615023322,53.043528086,23.92137644,29.288415263,11572,-3284.972,50559,"0",824,"South","South Atlantic"
"248",12045,"Florida",73.935211946,25.396650422,1.8898890351,17.569146864,12726,-3771.365,55909,"0",898,"South","South Atlantic"
"249",12047,"Florida",72.69377884,21.029354936,9.5122896634,18.648998061,11962,-11662.47,45484,"0",717,"South","South Atlantic"
"250",12049,"Florida",75.586261568,43.833111082,13.022706881,26.98223085,9797,-2777.75,48572,"0",838,"South","South Atlantic"
"251",12051,"Florida",75.417135239,73.265082091,7.2496569902,30.852647246,NA,NA,55308,NA,972,"South","South Atlantic"
"252",12053,"Florida",74.982857368,36.189940899,12.33898567,18.796599923,9308,-1550.24,60582,"0",1130,"South","South Atlantic"
"253",12055,"Florida",75.529989365,50.320505141,17.708150925,22.919820025,10202,-3295.849,51954,"0",851,"South","South Atlantic"
"254",12057,"Florida",77.904008466,46.698032481,8.2191373262,16.66888059,9718,-5035.415,74091,"0",1935,"South","South Atlantic"
"255",12059,"Florida",71.669262052,61.65033012,18.650503501,20.076201641,10538,-1426.299,50118,"0",596,"South","South Atlantic"
"256",12061,"Florida",78.976265783,56.482904757,13.378994846,19.425222942,10484,-2601.014,69462,"0",1501,"South","South Atlantic"
"257",12063,"Florida",72.136468239,43.250025772,5.4333389358,16.900487975,10844,-5620.391,50625,"0",594,"South","South Atlantic"
"258",12065,"Florida",75.388393083,23.416131435,5.8029069298,18.730418199,10268,-19959.21,56900,"0",1063,"South","South Atlantic"
"259",12067,"Florida",74.648578303,28.38452732,4.5584282626,24.262059035,10950,-6058.729,50775,"0",791,"South","South Atlantic"
"260",12069,"Florida",77.429301781,41.290074128,11.843973644,17.27934097,9672,-2289.887,67637,"0",1559,"South","South Atlantic"
"261",12071,"Florida",81.171636458,59.468874642,11.995375685,19.157561604,9815,-2607.007,71607,"0",1967,"South","South Atlantic"
"262",12073,"Florida",77.514677986,46.82211677,9.3984582087,13.073101412,9458,-5435.867,61560,"0",1897,"South","South Atlantic"
"263",12075,"Florida",74.196708758,42.072737224,4.2103085342,21.696391539,9737,-5301.744,55147,"0",763,"South","South Atlantic"
"264",12077,"Florida",73.738604624,80.475995347,10.069550142,18.273092369,12689,-4325.438,49514,"0",687,"South","South Atlantic"
"265",12079,"Florida",73.010728829,41.679974222,11.581923383,19.63190184,10576,-10500.43,46141,"0",792,"South","South Atlantic"
"266",12081,"Florida",80.033193713,56.324092936,6.1415377369,19.105260071,10483,-3147.884,72176,"0",1892,"South","South Atlantic"
"267",12083,"Florida",74.35814339,49.454551063,11.875955063,19.928602614,10280,-2989.747,54517,"0",1206,"South","South Atlantic"
"268",12085,"Florida",80.682379812,65.941241529,10.240758871,17.619672618,11260,-1533.699,80678,"0",2395,"South","South Atlantic"
"269",12086,"Florida",80.186929705,70.988078185,1.818706434,19.888742256,11231,-3644.204,66952,"0",2610,"South","South Atlantic"
"270",12087,"Florida",80.648236117,53.872757061,9.0901393566,20.62019613,14821,287.0098,79459,"1",3130,"South","South Atlantic"
"271",12089,"Florida",76.920127424,45.968974774,12.127965923,12.6050887,9539,-117.4854,90808,"0",1754,"South","South Atlantic"
"272",12091,"Florida",76.490888274,37.744130104,11.104241101,16.315707011,9864,-1024.977,76663,"0",1453,"South","South Atlantic"
"273",12093,"Florida",73.923092419,54.474008348,27.291279595,24.720591021,9991,-9246.418,50176,"0",1082,"South","South Atlantic"
"274",12095,"Florida",79.297794893,52.793717597,7.1800616195,17.901689559,10984,-4576.551,72129,"0",2073,"South","South Atlantic"
"275",12097,"Florida",78.098968422,36.864346571,14.881739195,18.756248269,9351,-5628.481,63782,"0",1616,"South","South Atlantic"
"276",12099,"Florida",81.00846647,56.841392392,4.1301447841,18.940650357,11509,-5437.318,76713,"0",2805,"South","South Atlantic"
"277",12101,"Florida",76.424728786,39.714462705,12.071725277,17.414154837,9523,-1619.617,65933,"0",1339,"South","South Atlantic"
"278",12103,"Florida",77.947765182,59.768052646,5.1209154304,16.31115962,11039,-1441.523,66427,"0",1642,"South","South Atlantic"
"279",12105,"Florida",76.493227871,40.612244836,13.441192662,20.965858221,10587,-4301.387,61941,"0",1164,"South","South Atlantic"
"280",12107,"Florida",71.500235156,41.681778083,6.7026615098,22.390019698,10893,-15240.36,46459,"0",933,"South","South Atlantic"
"281",12109,"Florida",81.125585573,44.268174109,5.4761878812,11.14695489,8771,493.752,103757,"1",2762,"South","South Atlantic"
"282",12111,"Florida",78.731825288,41.921909229,15.218196507,18.438863304,10361,-4812.7,64038,"0",1962,"South","South Atlantic"
"283",12113,"Florida",76.760869931,40.134711421,9.5117799749,13.957491717,9598,1044.865,82537,"1",1355,"South","South Atlantic"
"284",12115,"Florida",80.282354626,60.612119172,7.1106926909,15.997746666,12169,882.7568,78309,"1",1969,"South","South Atlantic"
"285",12117,"Florida",79.52346406,41.418494582,6.1275098398,14.523111108,9080,-1461.901,80296,"0",1967,"South","South Atlantic"
"286",12119,"Florida",78.846750211,57.193412326,5.9882168531,13.771345586,10902,-1954.723,77851,"0",2285,"South","South Atlantic"
"287",12121,"Florida",73.833458727,50.144527135,5.3752074943,20.042175934,10123,-3984.203,51295,"0",909,"South","South Atlantic"
"288",12123,"Florida",73.534839506,55.303502002,14.747626594,18.287606433,10997,-5463.936,48482,"0",759,"South","South Atlantic"
"289",12125,"Florida",67.436114228,17.583705357,19.496770642,13.320663442,9621,-3419.167,60749,"0",790,"South","South Atlantic"
"290",12127,"Florida",75.295818611,53.076905334,10.840355942,18.870387469,9329,-4853.033,64601,"0",1541,"South","South Atlantic"
"291",12129,"Florida",74.937715813,21.565255166,3.2366197444,14.552772335,10058,-1365.502,63482,"0",1097,"South","South Atlantic"
"292",12131,"Florida",77.585185552,66.979909917,10.073211095,16.663417593,10970,793.9277,78814,"1",1179,"South","South Atlantic"
"293",12133,"Florida",71.752206918,24.713086193,21.71642145,20.427236315,9885,-6311.762,49233,"0",694,"South","South Atlantic"
"294",13001,"Georgia",72.245701701,34.415703692,23.204908294,24.862258953,14172,-3534.123,51217,"0",544,"South","South Atlantic"
"295",13003,"Georgia",70.154095042,23.358874821,14.950574231,32.249052085,12564,-11524.36,46060,"0",596,"South","South Atlantic"
"296",13005,"Georgia",70.34998224,28.431617647,1.3038942796,23.788546256,12359,-8169.26,46044,"0",756,"South","South Atlantic"
"297",13007,"Georgia",74.537553659,8.937230745,28.043420129,20.991629105,17759,-34427.55,50129,"0",587,"South","South Atlantic"
"298",13009,"Georgia",73.135551404,30.815219509,12.87980186,19.986060289,12333,-10743.84,49883,"0",918,"South","South Atlantic"
"299",13011,"Georgia",74.018846756,25.729230769,0.8716861775,24.869411244,11864,184.8115,66928,"1",1122,"South","South Atlantic"
"300",13013,"Georgia",75.516807399,27.964939655,11.311272118,21.148805512,11101,-2479.507,77583,"0",1302,"South","South Atlantic"
"301",13015,"Georgia",74.194213722,35.16698073,11.693154646,21.047058824,11247.5,-2047.40575,80017,"0",1203,"South","South Atlantic"
"302",13017,"Georgia",69.602217304,30.459216337,13.162440819,21.178209459,12641,-8667.576,41141,"0",904,"South","South Atlantic"
"303",13019,"Georgia",71.996138871,25.670787821,10.396093176,22.194914453,10853,-1790.478,48725,"0",913,"South","South Atlantic"
"304",13021,"Georgia",71.379373505,51.723241707,13.060222154,19.871317541,12686,-19358.19,48539,"0",1374,"South","South Atlantic"
"305",13023,"Georgia",73.821998337,50.270255313,18.384890589,16.787564767,11871,-3370.71,56070,"0",1061,"South","South Atlantic"
"306",13025,"Georgia",72.113871177,49.45066732,2.6510214125,26.905912979,11795,119.5352,50370,"1",1076,"South","South Atlantic"
"307",13027,"Georgia",73.850160373,33.321013476,4.6672929212,21.26052234,13310,-11479.26,43353,"0",1188,"South","South Atlantic"
"308",13029,"Georgia",75.425557225,31.294360183,9.6445856095,15.700987506,10204,74.29785,93057,"1",1828,"South","South Atlantic"
"309",13031,"Georgia",75.792440078,37.918600473,8.4380240218,21.468399603,11155,-7042.736,49471,"0",1121,"South","South Atlantic"
"310",13033,"Georgia",73.3593178,24.267583463,7.6075248076,17.714035472,16599,-6193.469,49431,"0",762,"South","South Atlantic"
"311",13035,"Georgia",73.215039743,26.472656186,8.5464164803,20.196250732,11501,-3278.356,62231,"0",1252,"South","South Atlantic"
"312",13037,"Georgia",76.264537334,20.28665915,6.3109281023,21.25,18722,-29800.74,39681,"0",675,"South","South Atlantic"
"313",13039,"Georgia",76.729177424,22.663245031,17.807885314,16.595691772,10950,-2321.563,67628,"0",1619,"South","South Atlantic"
"314",13043,"Georgia",69.638475311,25.13169698,0.3869191543,25.746393828,10639,-9510.863,44493,"0",1061,"South","South Atlantic"
"315",13045,"Georgia",73.40333102,36.386924368,19.469790676,20.018728397,10739.5,-4381.0775,69924,"0",1005,"South","South Atlantic"
"316",13047,"Georgia",76.229142745,37.758575268,9.6568852877,16.286299376,12164,870.8262,66918,"1",1169,"South","South Atlantic"
"317",13049,"Georgia",74.048444021,33.448939554,3.1613532684,22.426710098,12269,-8856.314,48147,"0",749,"South","South Atlantic"
"318",13051,"Georgia",76.302672348,47.606386411,10.806293213,17.19237758,12890,-9632.471,64029,"0",1882,"South","South Atlantic"
"319",13053,"Georgia",77.041037342,19.557822041,39.34128842,14.921893215,11713,-15687.54,57507,"0",738,"South","South Atlantic"
"320",13055,"Georgia",71.79338998,43.461200766,21.052950378,22.630813953,11561,-3489.7735,50714,"0",600,"South","South Atlantic"
"321",13057,"Georgia",79.600619263,47.674353793,7.0521351547,14.988362704,11358,562.9248,99932,"1",1766,"South","South Atlantic"
"322",13059,"Georgia",78.164764671,32.988839983,21.828871832,18.597677604,15755,-8815.752,49832,"0",1677,"South","South Atlantic"
"323",13061,"Georgia",71.331622202,NA,1.1143388814,22.514204545,24495,-38149.95,37961,"0",679,"South","South Atlantic"
"324",13063,"Georgia",74.399250579,33.852921561,16.022539099,21.787855688,11027,-18151.28,57625,"0",1032,"South","South Atlantic"
"325",13065,"Georgia",69.829770755,3.7069221968,5.14878747,23.362785863,12382,-7471.887,45595,"0",686,"South","South Atlantic"
"326",13067,"Georgia",79.501436325,46.827061136,8.0151023724,15.992133857,13376.5,-4459.649,96798,"0",1715,"South","South Atlantic"
"327",13069,"Georgia",72.356170105,26.750051767,2.8242211159,27.546928328,11729,-9339.436,48792,"0",914,"South","South Atlantic"
"328",13071,"Georgia",72.508748864,43.091097681,12.741313854,29.227211409,12189,-8202.08,49214,"0",879,"South","South Atlantic"
"329",13073,"Georgia",79.001643685,27.644967874,5.9153058646,12.644926412,10164,250.6846,94224,"1",1926,"South","South Atlantic"
"330",13075,"Georgia",72.909471246,21.818288431,0.776539547,23.036490448,11111,-7214.479,44476,"0",893,"South","South Atlantic"
"331",13077,"Georgia",76.940917433,35.369494593,11.729495184,14.173211287,11049,-580.8633,87618,"0",1751,"South","South Atlantic"
"332",13079,"Georgia",72.14512144,60.727180216,16.445656256,20.723593014,11690,-5235.352,60295,"0",1049,"South","South Atlantic"
"333",13081,"Georgia",70.675949577,22.513521163,3.4997786872,20.048152607,12766,-14841.02,43884,"0",1009,"South","South Atlantic"
"334",13083,"Georgia",73.894738345,NA,NA,19.032258065,11882,1372.58,59708,"1",698,"South","South Atlantic"
"335",13085,"Georgia",77.282162353,76.219795314,0.2594398853,17.512660464,14168,3136.463,84551,"1",1643,"South","South Atlantic"
"336",13087,"Georgia",71.859581287,36.983769157,5.9520508726,21.519465793,11893,-13276.01,46455,"0",1211,"South","South Atlantic"
"337",13089,"Georgia",78.874459753,72.391829369,8.7224733719,17.440590501,14453.5,-3822.616,76736,"0",2054,"South","South Atlantic"
"338",13091,"Georgia",72.046470696,20.665432742,0.1543107179,18.466176748,12118,-8483.672,43783,"0",710,"South","South Atlantic"
"339",13093,"Georgia",74.409830901,17.722256031,25.172040808,19.044890162,13495,-19770.99,46191,"0",921,"South","South Atlantic"
"340",13095,"Georgia",71.411954872,43.416342924,24.502799969,20.993908164,13566,-24191.65,42629,"0",1420,"South","South Atlantic"
"341",13097,"Georgia",76.054062492,31.650338137,14.995913616,18.17578437,11048,-11108.84,79242,"0",1412,"South","South Atlantic"
"342",13099,"Georgia",70.125418582,34.045482994,2.6057290723,18.009065551,14018,-24346.85,43417,"0",867,"South","South Atlantic"
"343",13101,"Georgia",76.405207837,12.892138344,18.30880081,27.354664263,11407,-7882.359,47195,"0",667,"South","South Atlantic"
